timestamp,heart_rate,hrv,stress_score,skin_temp
2025-11-26 02:06:00,71.0,50.9,25.8,33.1
2025-11-26 02:07:00,71.0,58.3,15.7,32.8
2025-11-26 02:08:00,73.0,47.4,21.6,33.0
2025-11-26 02:09:00,76.0,52.7,19.5,32.7
2025-11-26 02:10:00,76.0,53.1,16.9,32.6
2025-11-26 02:11:00,75.0,55.3,13.7,32.7
2025-11-26 02:12:00,75.0,56.5,28.1,32.9
2025-11-26 02:13:00,75.0,44.2,25.9,33.0
2025-11-26 02:14:00,73.0,54.1,29.8,32.9
2025-11-26 02:15:00,79.0,53.1,32.7,32.6
2025-11-26 02:16:00,75.0,49.1,36.1,32.5
2025-11-26 02:17:00,75.0,49.0,20.2,32.8
2025-11-26 02:18:00,75.0,48.2,20.3,32.8
2025-11-26 02:19:00,75.0,57.3,26.3,32.8
2025-11-26 02:20:00,71.0,53.3,24.3,32.5
2025-11-26 02:21:00,68.0,54.3,25.9,32.9
2025-11-26 02:22:00,68.0,58.8,20.3,33.1
2025-11-26 02:23:00,69.0,59.3,20.0,32.9
2025-11-26 02:24:00,69.0,49.0,21.9,32.7
2025-11-26 02:25:00,65.0,63.7,12.4,32.4
2025-11-26 02:26:00,61.0,64.0,15.8,33.0
2025-11-26 02:27:00,61.0,53.4,19.4,32.7
2025-11-26 02:28:00,60.0,59.6,15.2,32.8
2025-11-26 02:29:00,59.0,59.5,19.0,32.9
2025-11-26 02:30:00,56.0,71.6,7.1,33.1
2025-11-26 02:31:00,56.0,64.2,11.0,32.5
2025-11-26 02:32:00,57.0,65.3,11.3,32.7
2025-11-26 02:33:00,57.0,62.0,13.0,33.0
2025-11-26 02:34:00,57.0,68.8,11.4,32.7
2025-11-26 02:35:00,57.0,68.6,25.8,32.7
2025-11-26 02:36:00,59.0,51.7,17.5,32.9
2025-11-26 02:37:00,56.0,55.7,7.8,32.9
2025-11-26 02:38:00,50.0,69.0,0.0,33.0
2025-11-26 02:39:00,50.0,63.6,14.5,33.1
2025-11-26 02:40:00,53.0,63.0,7.25,33.1
2025-11-26 02:41:00,54.0,66.5,0.0,32.9
2025-11-26 02:42:00,56.0,64.9,10.0,32.7
2025-11-26 02:43:00,56.0,63.0,10.0,32.9
2025-11-26 02:44:00,59.0,64.2,8.9,33.0
2025-11-26 02:45:00,60.0,49.0,13.7,33.2
2025-11-26 02:46:00,68.0,58.2,11.0,33.0
2025-11-26 02:47:00,62.0,59.8,23.5,32.8
2025-11-26 02:48:00,68.0,45.0,16.9,33.3
2025-11-26 02:49:00,68.0,55.0,20.6,32.9
2025-11-26 02:50:00,68.0,59.7,11.0,33.2
2025-11-26 02:51:00,70.0,52.1,27.6,33.7
2025-11-26 02:52:00,72.0,57.1,17.3,33.1
2025-11-26 02:53:00,72.0,54.7,18.5,33.2
2025-11-26 02:54:00,75.0,54.0,31.1,33.1
2025-11-26 02:55:00,75.0,53.8,20.8,33.2
2025-11-26 02:56:00,71.0,51.5,24.8,33.2
2025-11-26 02:57:00,71.0,59.9,23.3,33.0
2025-11-26 02:58:00,71.0,54.3,20.1,33.2
2025-11-26 02:59:00,74.0,43.1,27.1,33.1
2025-11-26 03:00:00,77.0,48.1,37.3,32.8
2025-11-26 03:01:00,78.0,49.5,33.8,33.2
2025-11-26 03:02:00,78.0,49.0,23.7,33.5
2025-11-26 03:03:00,75.0,54.2,30.8,33.0
2025-11-26 03:04:00,74.0,49.3,26.9,33.2
2025-11-26 03:05:00,72.0,51.9,29.1,33.4
2025-11-26 03:06:00,70.0,55.3,21.5,33.5
2025-11-26 03:07:00,72.0,55.9,27.7,33.1
2025-11-26 03:08:00,70.0,45.0,37.0,33.2
2025-11-26 03:09:00,68.0,46.5,22.0,33.0
2025-11-26 03:10:00,67.0,56.4,23.7,33.3
2025-11-26 03:11:00,66.0,50.9,17.6,33.6
2025-11-26 03:12:00,67.0,66.9,11.7,33.3
2025-11-26 03:13:00,63.0,62.9,16.4,33.2
2025-11-26 03:14:00,63.0,60.6,19.6,33.3
2025-11-26 03:15:00,62.0,66.7,15.1,33.3
2025-11-26 03:16:00,57.0,49.1,17.6,33.3
2025-11-26 03:17:00,57.0,62.5,11.1,33.5
2025-11-26 03:18:00,58.0,57.2,19.0,33.2
2025-11-26 03:19:00,58.0,58.3,10.6,33.3
2025-11-26 03:20:00,56.0,64.2,8.8,32.9
2025-11-26 03:21:00,56.0,66.7,6.5,33.2
2025-11-26 03:22:00,54.0,57.3,6.3,33.3
2025-11-26 03:23:00,55.0,58.4,10.0,33.4
2025-11-26 03:24:00,55.0,64.0,18.4,33.2
2025-11-26 03:25:00,55.0,59.5,7.5,33.2
2025-11-26 03:26:00,55.0,64.8,20.2,33.2
2025-11-26 03:27:00,55.0,62.4,11.7,33.4
2025-11-26 03:28:00,60.0,47.8,7.1,33.2
2025-11-26 03:29:00,60.0,52.0,2.4,33.4
2025-11-26 03:30:00,59.0,55.2,10.2,33.1
2025-11-26 03:31:00,59.0,57.2,17.1,32.7
2025-11-26 03:32:00,59.0,55.7,12.9,33.2
2025-11-26 03:33:00,64.0,48.9,20.8,33.4
2025-11-26 03:34:00,64.0,53.6,23.0,32.9
2025-11-26 03:35:00,61.0,66.0,9.5,33.5
2025-11-26 03:36:00,61.0,62.2,23.0,33.4
2025-11-26 03:37:00,66.0,56.5,11.8,33.6
2025-11-26 03:38:00,67.0,59.6,9.8,33.1
2025-11-26 03:39:00,66.0,51.7,32.5,33.3
2025-11-26 03:40:00,71.0,62.2,12.8,33.4
2025-11-26 03:41:00,71.0,46.7,26.8,33.7
2025-11-26 03:42:00,74.0,52.9,30.3,33.3
2025-11-26 03:43:00,74.0,47.8,28.2,33.5
2025-11-26 03:44:00,74.0,61.5,19.6,33.1
2025-11-26 03:45:00,74.0,50.0,32.2,33.2
2025-11-26 03:46:00,74.0,55.2,26.1,32.9
2025-11-26 03:47:00,72.0,58.9,20.7,33.2
2025-11-26 03:48:00,72.0,49.1,14.8,33.2
2025-11-26 03:49:00,73.0,48.6,26.1,33.3
2025-11-26 03:50:00,73.0,42.0,39.6,33.4
2025-11-26 03:51:00,78.0,55.1,20.8,33.3
2025-11-26 03:52:00,72.0,53.9,29.9,33.1
2025-11-26 03:53:00,69.0,54.7,27.2,32.9
2025-11-26 03:54:00,69.0,56.2,15.9,33.1
2025-11-26 03:55:00,69.0,48.3,19.7,33.4
2025-11-26 03:56:00,68.0,49.0,18.9,33.4
2025-11-26 03:57:00,68.0,53.6,21.7,32.8
2025-11-26 03:58:00,68.0,57.4,18.4,33.4
2025-11-26 03:59:00,69.0,64.2,14.9,33.1
2025-11-26 04:00:00,75.0,49.5,36.3,33.4
2025-11-26 04:01:00,80.0,57.7,20.9,33.7
2025-11-26 04:02:00,75.0,48.1,34.0,33.3
2025-11-26 04:03:00,75.0,53.7,27.6,33.4
2025-11-26 04:04:00,71.0,60.0,6.7,33.5
2025-11-26 04:05:00,65.0,55.5,32.0,33.7
2025-11-26 04:06:00,64.0,58.0,17.1,33.2
2025-11-26 04:07:00,62.0,56.3,6.3,33.5
2025-11-26 04:08:00,62.0,50.5,21.2,33.7
2025-11-26 04:09:00,62.0,57.1,19.6,33.6
2025-11-26 04:10:00,62.0,55.0,18.5,33.7
2025-11-26 04:11:00,58.0,71.3,5.8,33.1
2025-11-26 04:12:00,58.0,62.4,2.8,33.0
2025-11-26 04:13:00,56.0,62.7,15.4,33.2
2025-11-26 04:14:00,56.0,74.2,4.9,32.9
2025-11-26 04:15:00,58.0,61.1,10.0,33.1
2025-11-26 04:16:00,60.0,59.2,9.4,32.8
2025-11-26 04:17:00,60.0,62.8,15.6,33.2
2025-11-26 04:18:00,60.0,56.6,20.4,32.7
2025-11-26 04:19:00,61.0,56.0,20.1,33.2
2025-11-26 04:20:00,63.0,63.6,16.950000000000003,33.1
2025-11-26 04:21:00,63.0,62.9,13.8,32.9
2025-11-26 04:22:00,63.0,61.5,13.5,33.0
2025-11-26 04:23:00,66.0,46.5,21.6,33.1
2025-11-26 04:24:00,67.0,46.7,21.9,32.5
2025-11-26 04:25:00,67.0,48.7,31.8,33.1
2025-11-26 04:26:00,70.0,51.3,22.8,32.8
2025-11-26 04:27:00,70.0,52.5,14.2,32.5
2025-11-26 04:28:00,72.0,51.4,21.6,33.1
2025-11-26 04:29:00,72.0,50.9,25.2,33.0
2025-11-26 04:30:00,68.0,57.1,22.7,33.0
2025-11-26 04:31:00,68.0,52.6,16.8,32.9
2025-11-26 04:32:00,75.0,59.9,20.6,32.8
2025-11-26 04:33:00,75.0,52.6,33.9,32.9
2025-11-26 04:34:00,78.0,47.7,17.9,33.0
2025-11-26 04:35:00,73.0,60.0,29.3,33.1
2025-11-26 04:36:00,75.0,47.6,31.2,32.9
2025-11-26 04:37:00,75.0,54.3,27.0,33.1
2025-11-26 04:38:00,75.0,53.4,32.0,32.9
2025-11-26 04:39:00,73.0,57.4,15.8,33.0
2025-11-26 04:40:00,73.0,56.4,17.3,32.9
2025-11-26 04:41:00,73.0,45.6,29.6,32.7
2025-11-26 04:42:00,73.0,52.6,27.7,32.6
2025-11-26 04:43:00,69.0,53.0,26.7,33.1
2025-11-26 04:44:00,68.0,61.6,7.1,32.6
2025-11-26 04:45:00,67.0,50.3,13.5,32.9
2025-11-26 04:46:00,67.0,58.4,22.3,32.8
2025-11-26 04:47:00,67.0,55.5,14.8,33.0
2025-11-26 04:48:00,63.0,53.7,17.6,32.6
2025-11-26 04:49:00,62.0,60.5,17.0,32.6
2025-11-26 04:50:00,62.0,64.9,15.1,33.2
2025-11-26 04:51:00,61.0,63.4,8.5,32.9
2025-11-26 04:52:00,60.0,57.3,15.8,32.9
2025-11-26 04:53:00,60.0,55.4,19.8,32.6
2025-11-26 04:54:00,59.0,59.2,12.4,32.9
2025-11-26 04:55:00,57.0,72.8,0.0,32.6
2025-11-26 04:56:00,57.0,64.2,10.3,32.7
2025-11-26 04:57:00,57.0,60.3,19.0,32.9
2025-11-26 04:58:00,57.0,56.2,13.9,32.7
2025-11-26 04:59:00,52.0,65.8,4.2,32.8
2025-11-26 05:00:00,52.0,72.7,0.0,32.8
2025-11-26 05:01:00,57.0,58.4,17.4,32.5
2025-11-26 05:02:00,58.0,60.2,10.7,32.6
2025-11-26 05:03:00,58.0,58.0,10.0,32.7
2025-11-26 05:04:00,58.0,72.7,1.8,32.9
2025-11-26 05:05:00,57.0,56.2,14.1,32.9
2025-11-26 05:06:00,58.0,67.3,14.6,32.9
2025-11-26 05:07:00,58.0,55.8,11.1,32.7
2025-11-26 05:08:00,60.0,48.3,19.6,32.7
2025-11-26 05:09:00,62.0,66.3,13.8,33.0
2025-11-26 05:10:00,60.0,63.8,21.7,33.0
2025-11-26 05:11:00,62.0,58.5,13.1,32.8
2025-11-26 05:12:00,67.0,52.3,21.7,32.3
2025-11-26 05:13:00,71.0,52.1,23.8,32.6
2025-11-26 05:14:00,71.0,40.3,28.4,32.7
2025-11-26 05:15:00,71.0,64.9,12.1,32.9
2025-11-26 05:16:00,71.0,60.8,17.0,32.6
2025-11-26 05:17:00,73.0,54.9,16.9,32.6
2025-11-26 05:18:00,74.0,57.6,19.5,32.1
2025-11-26 05:19:00,75.0,46.6,18.0,32.1
2025-11-26 05:20:00,76.0,52.6,25.5,33.0
2025-11-26 05:21:00,76.0,60.0,16.7,32.7
2025-11-26 05:22:00,75.0,53.9,21.1,32.8
2025-11-26 05:23:00,74.0,55.6,28.3,33.2
2025-11-26 05:24:00,75.0,48.3,28.4,32.6
2025-11-26 05:25:00,77.0,48.9,27.2,32.6
2025-11-26 05:26:00,77.0,50.8,24.6,33.1
2025-11-26 05:27:00,75.0,54.3,26.5,32.4
2025-11-26 05:28:00,75.0,47.2,32.3,32.6
2025-11-26 05:29:00,75.0,58.0,28.1,32.8
2025-11-26 05:30:00,71.0,51.4,31.6,32.6
2025-11-26 05:31:00,68.0,59.3,15.1,32.6
2025-11-26 05:32:00,68.0,54.8,19.1,32.8
2025-11-26 05:33:00,69.0,56.8,21.3,32.7
2025-11-26 05:34:00,69.0,61.8,19.4,32.7
2025-11-26 05:35:00,67.0,51.1,22.9,32.9
2025-11-26 05:36:00,67.0,56.0,26.7,32.7
2025-11-26 05:37:00,67.0,56.5,16.3,32.9
2025-11-26 05:38:00,67.0,60.0,16.6,32.8
2025-11-26 05:39:00,64.0,61.8,21.9,32.8
2025-11-26 05:40:00,63.0,61.1,15.5,32.8
2025-11-26 05:41:00,63.0,44.8,20.3,32.7
2025-11-26 05:42:00,59.0,58.7,10.2,32.8
2025-11-26 05:43:00,54.0,65.4,9.7,33.0
2025-11-26 05:44:00,54.0,63.2,2.3,33.0
2025-11-26 05:45:00,57.0,63.8,10.9,32.9
2025-11-26 05:46:00,57.0,58.5,15.4,32.7
2025-11-26 05:47:00,54.0,64.2,13.3,32.8
2025-11-26 05:48:00,52.0,60.8,7.6,32.9
2025-11-26 05:49:00,52.0,71.1,0.6,33.0
2025-11-26 05:50:00,52.0,67.6,9.2,33.0
2025-11-26 05:51:00,53.0,64.9,1.8,32.9
2025-11-26 05:52:00,59.0,64.3,12.0,32.7
2025-11-26 05:53:00,59.0,60.6,1.6,33.1
2025-11-26 05:54:00,59.0,67.1,4.4,32.3
2025-11-26 05:55:00,60.0,61.6,4.8,32.8
2025-11-26 05:56:00,60.0,54.3,24.9,32.8
2025-11-26 05:57:00,62.0,61.7,8.9,32.9
2025-11-26 05:58:00,62.0,60.3,14.4,32.7
2025-11-26 05:59:00,65.0,47.7,11.8,33.1
2025-11-26 06:00:00,65.5,56.5,12.4,32.9
2025-11-26 06:01:00,66.0,49.3,17.9,33.1
2025-11-26 06:02:00,71.0,52.0,28.1,32.6
2025-11-26 06:03:00,72.0,50.6,25.8,33.0
2025-11-26 06:04:00,71.0,48.6,30.1,33.0
2025-11-26 06:05:00,72.0,53.8,18.6,33.0
2025-11-26 06:06:00,72.0,55.3,23.4,33.2
2025-11-26 06:07:00,75.0,46.9,33.0,32.8
2025-11-26 06:08:00,75.0,55.4,15.5,33.1
2025-11-26 06:09:00,73.0,49.8,32.5,33.0
2025-11-26 06:10:00,73.0,54.3,27.1,33.1
2025-11-26 06:11:00,73.0,53.4,16.8,33.0
2025-11-26 06:12:00,77.0,55.7,10.6,33.6
2025-11-26 06:13:00,77.0,52.5,32.8,33.6
2025-11-26 06:14:00,77.0,56.1,26.6,33.1
2025-11-26 06:15:00,73.0,49.5,22.5,32.9
2025-11-26 06:16:00,73.0,44.9,29.1,33.1
2025-11-26 06:17:00,73.0,50.7,41.1,33.4
2025-11-26 06:18:00,68.0,57.0,17.2,33.0
2025-11-26 06:19:00,68.0,58.6,15.4,33.4
2025-11-26 06:20:00,71.0,60.4,17.4,33.3
2025-11-26 06:21:00,71.0,52.3,19.7,33.5
2025-11-26 06:22:00,68.0,59.0,15.2,32.9
2025-11-26 06:23:00,65.0,57.1,12.6,33.2
2025-11-26 06:24:00,63.0,54.4,19.5,33.3
2025-11-26 06:25:00,63.0,53.7,12.9,33.1
2025-11-26 06:26:00,63.0,62.5,13.1,33.0
2025-11-26 06:27:00,62.0,54.9,14.6,33.5
2025-11-26 06:28:00,62.0,59.5,9.3,33.3
2025-11-26 06:29:00,62.0,57.1,23.2,33.5
2025-11-26 06:30:00,62.0,60.1,18.7,33.5
2025-11-26 06:31:00,58.0,58.3,11.5,33.3
2025-11-26 06:32:00,58.0,63.0,13.7,32.8
2025-11-26 06:33:00,55.0,65.4,9.7,33.4
2025-11-26 06:34:00,57.0,68.5,12.7,33.0
2025-11-26 06:35:00,57.0,60.5,12.3,33.1
2025-11-26 06:36:00,57.0,65.1,8.4,33.0
2025-11-26 06:37:00,58.0,65.2,9.5,33.5
2025-11-26 06:38:00,55.0,66.0,11.9,33.0
2025-11-26 06:39:00,55.0,67.7,7.8,33.4
2025-11-26 06:40:00,55.0,57.2,11.7,33.3
2025-11-26 06:41:00,55.0,61.3,5.9,33.5
2025-11-26 06:42:00,56.0,68.7,16.4,33.3
2025-11-26 06:43:00,57.0,51.6,7.5,33.0
2025-11-26 06:44:00,58.0,58.5,19.0,32.9
2025-11-26 06:45:00,64.0,65.6,11.7,33.3
2025-11-26 06:46:00,64.0,66.1,12.9,33.3
2025-11-26 06:47:00,64.0,69.8,2.1,33.4
2025-11-26 06:48:00,65.0,60.5,13.3,33.3
2025-11-26 06:49:00,66.0,71.3,18.6,33.1
2025-11-26 06:50:00,68.0,66.8,11.0,33.25
2025-11-26 06:51:00,68.0,62.3,30.6,33.4
2025-11-26 06:52:00,71.0,57.8,28.5,33.4
2025-11-26 06:53:00,68.0,53.3,23.7,33.2
2025-11-26 06:54:00,71.0,67.3,15.3,33.4
2025-11-26 06:55:00,73.0,49.9,24.7,33.0
2025-11-26 06:56:00,78.0,43.6,27.7,33.2
2025-11-26 06:57:00,78.0,51.0,22.3,33.5
2025-11-26 06:58:00,78.0,54.3,30.0,33.8
2025-11-26 06:59:00,81.0,45.8,40.7,33.4
2025-11-26 07:00:00,91.0,35.8,41.7,33.5
2025-11-26 07:01:00,91.0,49.9,26.3,33.7
2025-11-26 07:02:00,90.0,43.9,42.3,33.7
2025-11-26 07:03:00,86.0,45.5,29.6,33.5
2025-11-26 07:04:00,86.0,47.2,33.9,33.6
2025-11-26 07:05:00,83.0,54.7,27.1,33.4
2025-11-26 07:06:00,81.0,47.7,32.6,34.0
2025-11-26 07:07:00,79.0,52.2,22.3,33.6
2025-11-26 07:08:00,78.0,42.9,33.0,33.7
2025-11-26 07:09:00,75.0,57.7,25.6,33.9
2025-11-26 07:10:00,74.0,55.6,22.3,33.4
2025-11-26 07:11:00,70.0,64.5,20.6,33.3
2025-11-26 07:12:00,70.0,51.5,14.1,33.1
2025-11-26 07:13:00,69.0,66.7,12.9,33.2
2025-11-26 07:14:00,68.0,50.0,19.4,33.2
2025-11-26 07:15:00,68.0,58.7,20.3,33.2
2025-11-26 07:16:00,64.0,58.9,11.8,33.2
2025-11-26 07:17:00,60.0,61.2,10.2,33.7
2025-11-26 07:18:00,60.0,52.8,16.4,33.3
2025-11-26 07:19:00,60.0,54.9,10.7,33.3
2025-11-26 07:20:00,60.0,60.7,9.0,33.2
2025-11-26 07:21:00,57.0,56.7,13.7,33.2
2025-11-26 07:22:00,58.0,61.8,13.9,33.3
2025-11-26 07:23:00,58.0,63.4,3.4,33.2
2025-11-26 07:24:00,58.0,64.7,7.3,33.0
2025-11-26 07:25:00,58.0,65.4,13.8,33.1
2025-11-26 07:26:00,59.0,61.0,12.5,33.1
2025-11-26 07:27:00,59.0,62.1,23.9,32.9
2025-11-26 07:28:00,59.0,58.0,9.8,33.1
2025-11-26 07:29:00,59.0,75.4,5.9,32.9
2025-11-26 07:30:00,59.0,50.3,16.7,33.1
2025-11-26 07:31:00,59.0,64.2,10.6,33.1
2025-11-26 07:32:00,60.0,55.5,16.0,32.8
2025-11-26 07:33:00,59.0,55.1,18.7,33.4
2025-11-26 07:34:00,60.0,51.5,15.9,33.1
2025-11-26 07:35:00,64.0,55.6,17.4,33.1
2025-11-26 07:36:00,64.0,46.2,22.6,33.1
2025-11-26 07:37:00,68.0,66.9,10.2,33.0
2025-11-26 07:38:00,69.0,52.4,13.4,32.9
2025-11-26 07:39:00,69.0,52.4,20.0,33.2
2025-11-26 07:40:00,72.0,52.9,23.0,33.2
2025-11-26 07:41:00,69.0,55.0,32.7,32.9
2025-11-26 07:42:00,72.0,55.8,21.6,32.8
2025-11-26 07:43:00,72.0,55.8,24.9,33.1
2025-11-26 07:44:00,75.0,50.2,24.1,32.7
2025-11-26 07:45:00,80.0,50.3,28.5,32.8
2025-11-26 07:46:00,80.0,42.9,32.8,33.0
2025-11-26 07:47:00,77.0,56.4,34.5,33.0
2025-11-26 07:48:00,72.0,52.8,25.5,33.3
2025-11-26 07:49:00,72.0,60.7,21.1,33.1
2025-11-26 07:50:00,74.0,48.6,30.9,33.0
2025-11-26 07:51:00,76.0,51.4,24.8,32.6
2025-11-26 07:52:00,76.0,54.1,21.2,32.8
2025-11-26 07:53:00,72.0,46.8,22.1,32.7
2025-11-26 07:54:00,72.0,50.9,16.0,33.3
2025-11-26 07:55:00,74.0,48.7,28.8,32.9
2025-11-26 07:56:00,74.0,49.1,32.0,32.7
2025-11-26 07:57:00,65.0,61.2,22.9,33.4
2025-11-26 07:58:00,64.0,61.5,13.7,33.0
2025-11-26 07:59:00,63.0,52.7,14.2,32.8
2025-11-26 08:00:00,63.0,61.8,20.3,32.9
2025-11-26 08:01:00,63.0,57.8,13.9,33.1
2025-11-26 08:02:00,61.0,64.3,20.5,32.9
2025-11-26 08:03:00,60.0,57.1,19.8,32.8
2025-11-26 08:04:00,58.0,63.7,16.2,32.9
2025-11-26 08:05:00,58.0,59.3,17.5,32.9
2025-11-26 08:06:00,57.0,66.8,8.9,32.6
2025-11-26 08:07:00,55.0,57.7,10.4,33.0
2025-11-26 08:08:00,54.0,64.0,5.5,32.7
2025-11-26 08:09:00,54.0,63.3,6.5,32.9
2025-11-26 08:11:00,56.0,62.1,8.0,32.8
2025-11-26 08:12:00,56.0,53.1,11.9,32.7
2025-11-26 08:13:00,56.0,68.0,4.4,32.6
2025-11-26 08:14:00,54.0,59.1,8.9,32.9
2025-11-26 08:15:00,54.0,65.8,0.0,32.6
2025-11-26 08:16:00,53.0,70.7,5.6,32.3
2025-11-26 08:17:00,55.0,64.6,9.9,32.8
2025-11-26 08:18:00,54.0,66.6,7.7,32.9
2025-11-26 08:19:00,58.0,58.5,2.0,32.7
2025-11-26 08:20:00,60.0,60.6,14.0,32.5
2025-11-26 08:21:00,61.0,52.2,24.3,32.7
2025-11-26 08:22:00,61.0,67.5,5.4,32.5
2025-11-26 08:23:00,61.0,59.5,16.6,32.9
2025-11-26 08:24:00,65.0,42.4,31.7,32.6
2025-11-26 08:25:00,70.0,54.6,14.3,33.0
2025-11-26 08:26:00,65.0,55.1,28.8,32.4
2025-11-26 08:27:00,70.0,46.7,18.7,32.7
2025-11-26 08:28:00,70.0,55.6,14.9,32.9
2025-11-26 08:29:00,70.0,57.8,12.5,32.8
2025-11-26 08:30:00,70.0,53.8,24.3,32.7
2025-11-26 08:31:00,70.0,54.8,14.6,32.9
2025-11-26 08:32:00,72.0,59.1,19.6,32.6
2025-11-26 08:33:00,73.0,58.4,18.3,32.8
2025-11-26 08:34:00,74.0,43.4,25.9,32.5
2025-11-26 08:35:00,74.0,46.5,33.0,32.7
2025-11-26 08:36:00,74.0,56.0,29.1,32.7
2025-11-26 08:37:00,74.0,44.8,24.2,32.6
2025-11-26 08:38:00,74.0,50.8,30.1,32.6
2025-11-26 08:39:00,74.0,58.9,24.6,32.7
2025-11-26 08:40:00,74.0,50.9,20.5,32.6
2025-11-26 08:41:00,73.0,51.3,19.9,33.1
2025-11-26 08:42:00,75.0,46.4,25.0,32.7
2025-11-26 08:43:00,73.0,46.4,34.1,33.0
2025-11-26 08:44:00,69.0,54.6,15.9,32.7
2025-11-26 08:45:00,68.0,58.9,25.1,32.6
2025-11-26 08:46:00,65.0,59.1,16.9,32.8
2025-11-26 08:47:00,64.0,58.0,25.6,32.8
2025-11-26 08:48:00,64.0,55.6,17.3,33.1
2025-11-26 08:49:00,64.0,58.3,14.1,33.0
2025-11-26 08:50:00,63.0,58.1,20.1,32.8
2025-11-26 08:51:00,58.0,66.7,8.4,32.8
2025-11-26 08:52:00,58.0,59.1,11.0,33.0
2025-11-26 08:53:00,58.0,71.5,10.2,32.5
2025-11-26 08:54:00,58.0,58.0,2.4,33.1
2025-11-26 08:55:00,58.0,63.1,13.1,32.5
2025-11-26 08:56:00,55.0,66.8,3.0,32.3
2025-11-26 08:57:00,55.0,61.8,11.0,32.9
2025-11-26 08:58:00,57.0,62.7,17.3,32.5
2025-11-26 08:59:00,57.0,64.8,3.8,32.5
2025-11-26 09:00:00,53.0,60.3,13.3,32.7
2025-11-26 09:01:00,53.0,60.7,14.8,32.8
2025-11-26 09:02:00,55.0,62.0,16.5,32.7
2025-11-26 09:03:00,55.0,61.2,12.5,33.3
2025-11-26 09:04:00,60.0,61.6,3.1,33.0
2025-11-26 09:05:00,57.0,67.3,18.5,32.8
2025-11-26 09:06:00,57.0,53.2,25.0,33.0
2025-11-26 09:07:00,57.0,67.9,4.4,33.0
2025-11-26 09:08:00,59.0,63.5,12.0,32.6
2025-11-26 09:09:00,59.0,64.5,12.9,33.1
2025-11-26 09:10:00,61.0,60.2,10.4,33.1
2025-11-26 09:11:00,64.0,61.6,21.1,33.1
2025-11-26 09:12:00,65.0,52.1,20.6,32.8
2025-11-26 09:13:00,66.0,55.5,14.1,32.5
2025-11-26 09:14:00,66.0,58.2,11.3,32.9
2025-11-26 09:15:00,74.0,57.9,31.8,33.0
2025-11-26 09:16:00,75.0,49.6,23.0,32.4
2025-11-26 09:17:00,74.0,60.4,19.9,32.9
2025-11-26 09:18:00,74.0,57.0,26.7,32.6
2025-11-26 09:19:00,73.0,51.5,26.4,33.1
2025-11-26 09:20:00,74.0,52.9,23.6,33.2
2025-11-26 09:21:00,75.0,53.4,19.6,32.9
2025-11-26 09:22:00,77.0,51.5,31.1,33.4
2025-11-26 09:23:00,77.0,51.5,25.7,32.5
2025-11-26 09:24:00,74.0,51.1,28.2,33.0
2025-11-26 09:25:00,74.0,44.1,24.0,33.1
2025-11-26 09:26:00,74.0,49.6,31.7,33.2
2025-11-26 09:27:00,74.0,55.9,19.0,33.2
2025-11-26 09:28:00,74.0,54.4,20.8,33.2
2025-11-26 09:29:00,74.0,45.4,29.7,33.1
2025-11-26 09:30:00,74.0,50.0,12.5,33.4
2025-11-26 09:31:00,74.0,44.6,25.1,33.4
2025-11-26 09:32:00,73.0,57.5,22.7,33.1
2025-11-26 09:33:00,71.0,61.4,14.1,33.0
2025-11-26 09:34:00,68.0,54.5,29.5,33.0
2025-11-26 09:35:00,66.0,52.3,20.8,32.8
2025-11-26 09:36:00,64.0,51.1,23.2,33.3
2025-11-26 09:37:00,60.0,67.4,22.6,33.2
2025-11-26 09:38:00,60.0,73.9,2.1,33.2
2025-11-26 09:39:00,60.0,65.9,14.5,33.1
2025-11-26 09:40:00,57.0,59.7,7.4,33.2
2025-11-26 09:41:00,57.0,53.9,21.0,33.1
2025-11-26 09:42:00,57.0,62.1,10.0,32.8
2025-11-26 09:43:00,55.0,55.7,23.1,33.3
2025-11-26 09:44:00,56.0,58.7,11.1,33.3
2025-11-26 09:45:00,55.0,61.1,11.3,33.1
2025-11-26 09:46:00,54.0,52.4,18.5,33.3
2025-11-26 09:47:00,54.0,73.1,4.8,33.0
2025-11-26 09:48:00,56.0,63.2,13.2,33.1
2025-11-26 09:49:00,56.0,60.5,14.5,32.9
2025-11-26 09:50:00,54.0,71.6,2.0,33.1
2025-11-26 09:51:00,54.0,56.7,0.9,33.2
2025-11-26 09:52:00,57.0,61.4,10.8,33.3
2025-11-26 09:53:00,60.0,59.0,11.6,33.2
2025-11-26 09:54:00,60.0,67.2,7.8,33.3
2025-11-26 09:55:00,60.0,55.1,16.0,33.0
2025-11-26 09:56:00,60.0,64.5,7.1,33.3
2025-11-26 09:57:00,61.0,54.6,16.6,33.0
2025-11-26 09:58:00,65.0,49.9,21.0,33.1
2025-11-26 09:59:00,66.0,55.6,16.4,33.5
